pEC50,KRFPC1,KRFPC2,KRFPC7,KRFPC10,KRFPC14,KRFPC16,KRFPC17,KRFPC18,KRFPC20,KRFPC27,KRFPC33,KRFPC34,KRFPC45,KRFPC48,KRFPC52,KRFPC53,KRFPC54,KRFPC56,KRFPC57,KRFPC67,KRFPC72,KRFPC73,KRFPC91,KRFPC92,KRFPC93,KRFPC98,KRFPC104,KRFPC111,KRFPC115,KRFPC122,KRFPC126,KRFPC133,KRFPC136,KRFPC138,KRFPC157,KRFPC161,KRFPC201,KRFPC211,KRFPC214,KRFPC216,KRFPC228,KRFPC232,KRFPC282,KRFPC297,KRFPC298,KRFPC299,KRFPC303,KRFPC305,KRFPC338,KRFPC342,KRFPC343,KRFPC350,KRFPC352,KRFPC354,KRFPC355,KRFPC360,KRFPC361,KRFPC363,KRFPC365,KRFPC368,KRFPC375,KRFPC376,KRFPC382,KRFPC390,KRFPC398,KRFPC399,KRFPC401,KRFPC402,KRFPC403,KRFPC413,KRFPC414,KRFPC433,KRFPC435,KRFPC438,KRFPC444,KRFPC447,KRFPC466,KRFPC467,KRFPC476,KRFPC494,KRFPC495,KRFPC496,KRFPC497,KRFPC503,KRFPC504,KRFPC506,KRFPC557,KRFPC558,KRFPC560,KRFPC562,KRFPC564,KRFPC566,KRFPC568,KRFPC569,KRFPC570,KRFPC571,KRFPC574,KRFPC576,KRFPC577,KRFPC578,KRFPC581,KRFPC582,KRFPC584,KRFPC585,KRFPC586,KRFPC588,KRFPC589,KRFPC590,KRFPC592,KRFPC593,KRFPC601,KRFPC604,KRFPC605,KRFPC607,KRFPC610,KRFPC621,KRFPC647,KRFPC648,KRFPC651,KRFPC652,KRFPC653,KRFPC654,KRFPC659,KRFPC665,KRFPC669,KRFPC672,KRFPC677,KRFPC679,KRFPC680,KRFPC752,KRFPC758,KRFPC759,KRFPC766,KRFPC768,KRFPC771,KRFPC776,KRFPC780,KRFPC786,KRFPC788,KRFPC802,KRFPC840,KRFPC842,KRFPC852,KRFPC856,KRFPC886,KRFPC924,KRFPC925,KRFPC972,KRFPC973,KRFPC975,KRFPC989,KRFPC991,KRFPC992,KRFPC995,KRFPC999,KRFPC1000,KRFPC1008,KRFPC1013,KRFPC1014,KRFPC1021,KRFPC1037,KRFPC1039,KRFPC1045,KRFPC1049,KRFPC1055,KRFPC1065,KRFPC1139,KRFPC1141,KRFPC1146,KRFPC1148,KRFPC1150,KRFPC1153,KRFPC1154,KRFPC1155,KRFPC1156,KRFPC1157,KRFPC1158,KRFPC1159,KRFPC1161,KRFPC1169,KRFPC1173,KRFPC1178,KRFPC1184,KRFPC1193,KRFPC1196,KRFPC1215,KRFPC1218,KRFPC1236,KRFPC1250,KRFPC1263,KRFPC1404,KRFPC1405,KRFPC1406,KRFPC1407,KRFPC1408,KRFPC1426,KRFPC1427,KRFPC1438,KRFPC1447,KRFPC1452,KRFPC1454,KRFPC1455,KRFPC1457,KRFPC1467,KRFPC1474,KRFPC1475,KRFPC1477,KRFPC1484,KRFPC1510,KRFPC1513,KRFPC1515,KRFPC1520,KRFPC1521,KRFPC1524,KRFPC1525,KRFPC1536,KRFPC1546,KRFPC1564,KRFPC1566,KRFPC1567,KRFPC1568,KRFPC1569,KRFPC1572,KRFPC1573,KRFPC1574,KRFPC1578,KRFPC1583,KRFPC1584,KRFPC1588,KRFPC1589,KRFPC1591,KRFPC1592,KRFPC1594,KRFPC1597,KRFPC1598,KRFPC1600,KRFPC1603,KRFPC1606,KRFPC1609,KRFPC1615,KRFPC1616,KRFPC1619,KRFPC1621,KRFPC1622,KRFPC1633,KRFPC1634,KRFPC1637,KRFPC1638,KRFPC1642,KRFPC1645,KRFPC1646,KRFPC1647,KRFPC1652,KRFPC1654,KRFPC1659,KRFPC1663,KRFPC1664,KRFPC1670,KRFPC1672,KRFPC1676,KRFPC1677,KRFPC1684,KRFPC1686,KRFPC1701,KRFPC1705,KRFPC1724,KRFPC1728,KRFPC1735,KRFPC1748,KRFPC1749,KRFPC1750,KRFPC1751,KRFPC1755,KRFPC1756,KRFPC1758,KRFPC1763,KRFPC1769,KRFPC1771,KRFPC1775,KRFPC1776,KRFPC1779,KRFPC1784,KRFPC1786,KRFPC1787,KRFPC1788,KRFPC1791,KRFPC1792,KRFPC1793,KRFPC1795,KRFPC1796,KRFPC1798,KRFPC1799,KRFPC1800,KRFPC1801,KRFPC1802,KRFPC1808,KRFPC1811,KRFPC1816,KRFPC1822,KRFPC1824,KRFPC1849,KRFPC1871,KRFPC1872,KRFPC1874,KRFPC1895,KRFPC1897,KRFPC1899,KRFPC1904,KRFPC1907,KRFPC1909,KRFPC1910,KRFPC1916,KRFPC1917,KRFPC1926,KRFPC1928,KRFPC1931,KRFPC1932,KRFPC1933,KRFPC1934,KRFPC1937,KRFPC1939,KRFPC1945,KRFPC1947,KRFPC1948,KRFPC1956,KRFPC1964,KRFPC1965,KRFPC1975,KRFPC1987,KRFPC1989,KRFPC1998,KRFPC2002,KRFPC2014,KRFPC2018,KRFPC2024,KRFPC2025,KRFPC2028,KRFPC2030,KRFPC2037,KRFPC2039,KRFPC2068,KRFPC2082,KRFPC2101,KRFPC2103,KRFPC2123,KRFPC2125,KRFPC2149,KRFPC2151,KRFPC2191,KRFPC2193,KRFPC2194,KRFPC2197,KRFPC2212,KRFPC2227,KRFPC2259,KRFPC2261,KRFPC2262,KRFPC2263,KRFPC2266,KRFPC2267,KRFPC2312,KRFPC2379,KRFPC2412,KRFPC2413,KRFPC2415,KRFPC2428,KRFPC2448,KRFPC2537,KRFPC2547,KRFPC2548,KRFPC2550,KRFPC2561,KRFPC2564,KRFPC2565,KRFPC2578,KRFPC2582,KRFPC2584,KRFPC2588,KRFPC2592,KRFPC2595,KRFPC2598,KRFPC2660,KRFPC2665,KRFPC2666,KRFPC2667,KRFPC2668,KRFPC2673,KRFPC2682,KRFPC2694,KRFPC2695,KRFPC2700,KRFPC2702,KRFPC2703,KRFPC2707,KRFPC2711,KRFPC2712,KRFPC2714,KRFPC2716,KRFPC2721,KRFPC2722,KRFPC2729,KRFPC2736,KRFPC2739,KRFPC2741,KRFPC2744,KRFPC2747,KRFPC2750,KRFPC2752,KRFPC2753,KRFPC2760,KRFPC2773,KRFPC2781,KRFPC2789,KRFPC2796,KRFPC2820,KRFPC2824,KRFPC2830,KRFPC2831,KRFPC2833,KRFPC2835,KRFPC2836,KRFPC2838,KRFPC2840,KRFPC2855,KRFPC2856,KRFPC2858,KRFPC2870,KRFPC2876,KRFPC2882,KRFPC2886,KRFPC2960,KRFPC2970,KRFPC2971,KRFPC2975,KRFPC2978,KRFPC2979,KRFPC2981,KRFPC2983,KRFPC2984,KRFPC2986,KRFPC3001,KRFPC3010,KRFPC3012,KRFPC3013,KRFPC3032,KRFPC3050,KRFPC3054,KRFPC3056,KRFPC3058,KRFPC3076,KRFPC3081,KRFPC3085,KRFPC3086,KRFPC3105,KRFPC3119,KRFPC3139,KRFPC3147,KRFPC3153,KRFPC3154,KRFPC3156,KRFPC3157,KRFPC3159,KRFPC3161,KRFPC3175,KRFPC3179,KRFPC3181,KRFPC3182,KRFPC3184,KRFPC3195,KRFPC3197,KRFPC3204,KRFPC3218,KRFPC3228,KRFPC3280,KRFPC3281,KRFPC3283,KRFPC3285,KRFPC3293,KRFPC3295,KRFPC3326,KRFPC3328,KRFPC3336,KRFPC3337,KRFPC3339,KRFPC3349,KRFPC3351,KRFPC3353,KRFPC3362,KRFPC3369,KRFPC3375,KRFPC3387,KRFPC3388,KRFPC3389,KRFPC3392,KRFPC3395,KRFPC3396,KRFPC3398,KRFPC3399,KRFPC3400,KRFPC3402,KRFPC3404,KRFPC3412,KRFPC3414,KRFPC3415,KRFPC3430,KRFPC3434,KRFPC3442,KRFPC3455,KRFPC3489,KRFPC3510,KRFPC3517,KRFPC3520,KRFPC3525,KRFPC3528,KRFPC3529,KRFPC3534,KRFPC3536,KRFPC3537,KRFPC3540,KRFPC3542,KRFPC3546,KRFPC3547,KRFPC3548,KRFPC3550,KRFPC3553,KRFPC3554,KRFPC3555,KRFPC3559,KRFPC3560,KRFPC3561,KRFPC3568,KRFPC3571,KRFPC3573,KRFPC3574,KRFPC3579,KRFPC3582,KRFPC3585,KRFPC3586,KRFPC3587,KRFPC3590,KRFPC3591,KRFPC3592,KRFPC3595,KRFPC3596,KRFPC3597,KRFPC3599,KRFPC3600,KRFPC3601,KRFPC3602,KRFPC3606,KRFPC3608,KRFPC3609,KRFPC3610,KRFPC3611,KRFPC3617,KRFPC3618,KRFPC3625,KRFPC3630,KRFPC3645,KRFPC3647,KRFPC3648,KRFPC3649,KRFPC3654,KRFPC3655,KRFPC3657,KRFPC3659,KRFPC3661,KRFPC3665,KRFPC3667,KRFPC3668,KRFPC3670,KRFPC3676,KRFPC3678,KRFPC3681,KRFPC3682,KRFPC3683,KRFPC3696,KRFPC3697,KRFPC3707,KRFPC3710,KRFPC3716,KRFPC3721,KRFPC3726,KRFPC3727,KRFPC3728,KRFPC3729,KRFPC3730,KRFPC3735,KRFPC3736,KRFPC3737,KRFPC3740,KRFPC3741,KRFPC3743,KRFPC3744,KRFPC3746,KRFPC3750,KRFPC3751,KRFPC3756,KRFPC3757,KRFPC3760,KRFPC3767,KRFPC3779,KRFPC3781,KRFPC3786,KRFPC3788,KRFPC3789,KRFPC3790,KRFPC3794,KRFPC3795,KRFPC3798,KRFPC3809,KRFPC3816,KRFPC3818,KRFPC3844,KRFPC3845,KRFPC3862,KRFPC3867,KRFPC3868,KRFPC3876,KRFPC3882,KRFPC3887,KRFPC3892,KRFPC3893,KRFPC3894,KRFPC3916,KRFPC3934,KRFPC3940,KRFPC3942,KRFPC3945,KRFPC3949,KRFPC3959,KRFPC3966,KRFPC3967,KRFPC3985,KRFPC3989,KRFPC3991,KRFPC3994,KRFPC3998,KRFPC4000,KRFPC4003,KRFPC4009,KRFPC4015,KRFPC4020,KRFPC4026,KRFPC4027,KRFPC4028,KRFPC4044,KRFPC4045,KRFPC4046,KRFPC4062,KRFPC4065,KRFPC4067,KRFPC4071,KRFPC4088,KRFPC4114,KRFPC4139,KRFPC4141,KRFPC4142,KRFPC4156,KRFPC4163,KRFPC4175,KRFPC4178,KRFPC4182,KRFPC4191,KRFPC4225,KRFPC4241,KRFPC4243,KRFPC4244,KRFPC4245,KRFPC4252,KRFPC4254,KRFPC4257,KRFPC4258,KRFPC4260,KRFPC4264,KRFPC4268,KRFPC4269,KRFPC4285,KRFPC4292,KRFPC4293,KRFPC4323,KRFPC4326,KRFPC4331,KRFPC4335,KRFPC4336,KRFPC4464,KRFPC4471,KRFPC4489,KRFPC4498,KRFPC4499,KRFPC4515,KRFPC4516,KRFPC4523,KRFPC4533,KRFPC4582,KRFPC4583,KRFPC4591,KRFPC4610,KRFPC4612,KRFPC4633,KRFPC4643,KRFPC4645,KRFPC4650,KRFPC4657,KRFPC4659,KRFPC4671,KRFPC4681,KRFPC4682,KRFPC4692,KRFPC4695,KRFPC4713,KRFPC4717,KRFPC4720,KRFPC4728,KRFPC4729,KRFPC4734,KRFPC4735,KRFPC4736,KRFPC4749,KRFPC4752,KRFPC4753,KRFPC4754,KRFPC4755,KRFPC4759,KRFPC4763,KRFPC4766,KRFPC4769,KRFPC4772,KRFPC4778,KRFPC4810,KRFPC4813,KRFPC4815,KRFPC4820,KRFPC4821,KRFPC4828,KRFPC4853,KRFPC4854,KRFPC4856,KRFPC4857,KRFPC4858
8.096910013008056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4089353929735005,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
